"","mz","rt","7122","7147","7150","7153","7184","7238","7406","7408","7421","7445","7486","7496","7506","7547","7658","7662","7744","7759","7762","7776","7791","7843","7847","7852","7855","7858","7860","7861","7862","7870","7874","7875","7879","7897","7899","7904","7906","7908","7909","7910","7911","7912","7938","7941","7947","7948","7955","7971","7989","8095","8096","8101","8106","8129","8226","8244","8264","8275","8283","8332","8336","8361","8374","8377","8406","8441","8444","8447","8452","8458","8462","8464","8466","8467","8475","8480","8483","8485","8496","8502","8503","8511","8513","8515","8523","8534","8537","8550","8564","8565","8573","8577","8589","8591","8592","8605","8624","8628","8629","8667","8675","8683","8692","8696","8728","8734","8735","8746","8749","8753","8754","8758","8764","8765","8774","8776","8778","8783","8784","8785","8788","8789","8794","8795","8800","8802","8803","8805","8806","8807","8809","8815","8841","8843","8844","8846","8847","8849","8878","8882","8892","8894","8898","8924","8932","8982","8998","9010","9018","9030","9033","9074","9079","9126","9148","LLDeep_0001","LLDeep_0003","LLDeep_0010","LLDeep_0011","LLDeep_0012","LLDeep_0015","LLDeep_0018","LLDeep_0021","LLDeep_0022","LLDeep_0024","LLDeep_0026","LLDeep_0027","LLDeep_0028","LLDeep_0029","LLDeep_0030","LLDeep_0033","LLDeep_0034","LLDeep_0037","LLDeep_0039","LLDeep_0043","LLDeep_0047","LLDeep_0052","UMCGIBD00072","UMCGIBD00122","UMCGIBD00030","UMCGIBD00167","UMCGIBD00208","UMCGIBD00032","UMCGIBD00529","UMCGIBD00371","UMCGIBD00145","UMCGIBD00613","UMCGIBD00004","UMCGIBD00053","UMCGIBD00269","UMCGIBD00250","UMCGIBD00327","UMCGIBD00249","UMCGIBD00461","UMCGIBD00266","UMCGIBD00347","UMCGIBD00645","UMCGIBD00361","UMCGIBD00485","UMCGIBD00041","UMCGIBD00126","UMCGIBD00082","UMCGIBD00442","UMCGIBD00412","UMCGIBD00539","UMCGIBD00077","UMCGIBD00141","UMCGIBD00389","UMCGIBD00112","UMCGIBD00508","UMCGIBD00588","UMCGIBD00106","UMCGIBD00393","UMCGIBD00458","UMCGIBD00254","UMCGIBD00593","UMCGIBD00233","UMCGIBD00238","UMCGIBD00027","UMCGIBD00064"
"group","mz","rt","CD","CD","CD","CD","CD","CD","CD","CD","CD","CD","CD","UC","UC","CD","CD","Control","CD","CD","UC","UC","CD","CD","Control","UC","Control","Control","Control","Control","Control","Control","Control","CD","Control","UC","Control","Control","Control","Control","Control","Control","Control","Control","CD","CD","CD","CD","Control","CD","CD","CD","UC","UC","UC","UC","CD","Control","CD","UC","Control","Control","CD","CD","CD","CD","CD","UC","UC","UC","CD","UC","CD","UC","CD","CD","CD","UC","CD","CD","CD","UC","UC","UC","UC","UC","CD","CD","CD","CD","CD","CD","CD","CD","Control","CD","CD","UC","CD","UC","CD","UC","CD","Control","UC","UC","UC","UC","UC","CD","CD","CD","Control","CD","Control","Control","Control","Control","UC","CD","Control","UC","Control","Control","CD","UC","CD","CD","UC","UC","CD","CD","UC","UC","CD","CD","UC","UC","CD","UC","CD","UC","CD","UC","UC","UC","UC","UC","UC","UC","UC","UC","UC","UC","UC","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","CD","UC","CD","UC","UC","CD","UC","UC","CD","UC","UC","UC","UC","UC","UC","UC","UC","UC","UC","UC","UC","CD","CD","CD","CD","CD","UC","UC","CD","CD","UC","CD","CD","UC","CD","UC","CD","CD","UC","CD","CD","CD","CD"
"M329.2486T14.4","329.2486","14.45","17900.7","25.2904","256.7","1491.29","1094.9","4877.13","362.575","1333.59","426.543","596.175","612.979","330.106","72.5132","490.183","54.2708","17.7988","43.9018","598.89","181.819","181.405","1722.04","1609.28","68.062","1201.5","82.6253","122.583","341.076","23.5985","20.0888","750.551","52.3194","1858.23","0","151.588","115.799","25.3662","114.74","164.065","0","16.7344","564.236","0","957.509","1348.74","2200.38","2398.82","54.0722","48.5816","675.367","5594.72","1942.01","51.3517","4709.66","2664.33","1701.15","281.357","155.278","1354.54","51.1654","593.664","1031.39","763.062","3917.98","1479.55","257.508","46.7907","45.3954","85.312","1394.77","1198.15","4145.82","786.838","1135.55","1445.91","101.061","1772.69","924.601","2696.03","1201.63","4503.59","0","4091.42","106.874","188.391","2771.76","1009.63","560.118","1920.74","419.547","1019.38","220.056","122.233","67.3394","2173.47","301.241","2164.1","657.787","138.327","218.432","329.67","1432.64","1791.64","43.822","236.201","33.7967","93.3237","73.883","420.15","508.459","693.61","61.5352","3415.26","29.6025","23.567","176.032","32.1304","113.027","1621.97","129.373","95.8818","72.4335","14.8022","2089.4","398.607","465.073","66.0456","21.4563","1609.84","1156.05","2967.87","376.969","1035.42","320.485","4481.34","110.132","587.175","3384.27","163.75","1408.14","534.411","143.866","53.0612","2056.84","0","490.561","27.6614","464.262","39.1824","334.956","1070.38","39.5497","471.836","0","270.073","285.21","35.2856","210.4","47.4571","103.53","33.6286","17.8898","0","29.2946","370.525","109.167","581.199","179.667","88.7749","37.7478","70.0149","28.2164","74.2752","23.3719","4213.07","61.999","35.0323","122.469","354.943","156.09","1227.66","523.979","30.7618","616.385","661.762","279.328","1432.93","27.1303","2038.65","345.599","22.7305","1251.3","122.778","43.0238","1089.07","123.866","6600.13","257.897","392.699","30.3146","994.579","633.807","611.119","19.5198","107.087","78.0848","2090.01","38.6417","82.9999","197.668","37.6947","275.231","1317.96","191.605","261.946","2189.5","379.865","354.02","1438.52","204.94","637.357"
"M229.1439T8","229.1439","8.01","85.4941","68.2156","57.6006","29.4696","69.5616","14.5927","57.2965","35.5413","73.2462","27.6434","35.6173","88.5635","65.3271","34.6497","181.176","200.85","118.688","62.5094","73.5288","32.0646","151.744","58.0839","272.244","63.5677","1073.98","88.9652","260.354","1616.78","224.257","138.313","143.221","56.5316","5316.09","208.884","157.51","166.032","68.2279","77.9663","2834.17","38.2139","85.7479","235.547","34.839","34.0441","25.074","31.2084","135.688","49.7456","47.8074","27.8145","33.8993","795.134","29.6948","26.6596","79.645","324.481","22.4573","36.9627","54.7568","239.451","20.8387","55.2669","31.1023","88.3144","78.678","318.409","1991.37","62.4942","57.1583","92.5329","66.6248","46.7056","45.1942","141.179","250.223","257.01","45.7064","56.2648","47.6766","40.4262","3559.37","120.518","788.428","153.889","116.344","34.3806","30.8837","51.977","28.9481","32.0688","53.5928","224.79","129.862","47.7589","41.0559","36.1506","79.3733","165.695","48.0253","45.0075","30.4118","21.257","234.12","75.0659","1028.2","40.225","61.541","67.265","38.4426","68.1388","48.8455","35.8254","106.499","215.005","104.802","87.8218","454.659","89.5241","346.474","259.672","175.18","166.887","386.171","135.137","59.6585","3932.22","52.1152","41.9249","74.8106","37.5442","36.1836","29.6894","45.582","0","25.4081","66.6633","41.4363","45.4227","50.2144","112.487","29.1183","1315.75","46.3971","1284.66","50.3579","732.872","28.6581","338.189","68.6345","37.9424","16.3257","53.0853","83.4928","36.667","185.044","355.541","157.86","46.33","120.57","487.677","0","638.574","1139.72","313.572","595.799","125.784","163.209","63.8432","104.527","144.872","1335.18","254.344","1103.78","90.5421","44.9628","264.248","206.28","40.9659","119.587","17.6414","46.954","1582.41","41.3342","41.3115","129.753","43.3004","0","44.7055","49.287","71.4159","49.5829","79.6298","36.4788","48.3762","51.7669","112.997","19.6916","103.792","22.1762","31.3191","37.6307","82.2502","213.399","21.3688","53.0029","64.4326","228.457","37.7973","86.4284","182.275","32.7053","18.8865","86.6562","35.8788","25.3497","32.192","186.493","89.1115","84.068","0"
"M301.2172T13.6","301.2172","13.62","3367.09","62.9966","90.27","356.309","179.322","134.089","454.992","16.7903","52.9117","40.8228","297.213","150.982","398.732","51.655","51.7657","14.7532","32.1662","307.274","145.526","128.467","45.6547","1808.32","136.541","3209.47","89.0284","120.748","33.2015","16.3386","38.0949","26.5522","60.203","732.067","26.9679","179.085","56.4123","0","521.041","753.256","17.775","133.831","56.5585","24.0505","265.323","50.6836","219.172","199.446","175.601","144.231","62.2776","336.021","1240.84","39.4792","2996.99","1475.22","4072.39","88.2561","232.849","992.457","47.8321","314.829","3783.93","54.7611","55.1797","22.4684","102.383","53.119","140.251","81.0637","681.312","14.9206","5628.02","42.9537","327.293","2178.46","257.664","1075.7","115.465","27.4001","202.945","3684.89","0","2221.92","605.144","109.407","1141.14","746.939","37.4631","616.665","11.8282","2204.63","131.507","129.332","186.097","1776.17","73.4779","902.818","56.3742","92.6295","1513.39","27.3662","95.5116","2891.32","26.742","682.479","63.5414","82.6984","217.329","2033.62","42.7379","332.15","66.0822","8946.02","76.1433","193.007","84.4532","26.1126","91.8687","309.538","35.1034","67.4534","63.699","12.2638","2492.35","33.6504","71.0502","154.291","17.058","3332.67","981.931","118.728","78.6422","275.823","172.501","65.0506","310.637","44.1543","182.564","151.566","403.515","495.038","69.4758","73.062","475.035","13.2942","250.505","47.1855","174.153","52.1459","4607.83","106.168","32.6919","83.0269","163.578","2559.46","37.8949","191.969","241.079","16.9474","173.701","35.2577","87.9695","42.0951","108.9","279.48","108.804","204.042","103.672","176.973","31.8078","671.775","39.0914","71.5522","26.4108","216.42","72.7052","59.0116","88.3559","82.6906","115.495","919.754","262.244","130.371","122.941","87.8439","53.567","84.0069","59.0079","2926.09","35.5237","76.4534","561.365","264.438","133.099","754.385","48.0754","26952.3","295.498","305.899","24.2516","32.7778","303.624","60.0179","24.2222","92.8142","74.6361","2000.6","33.5359","88.0526","81.6831","51.6967","217.59","149.804","162.198","445.584","3071.77","157.273","580.798","929.372","126.12","110.44"
"M305.2485T14.8","305.2485","14.78","1231.91","17.9046","206.869","456.903","397.254","5983.65","1054.61","1480.64","645.386","880.546","2180.99","431.196","148.047","1035.38","62.4855","25.9125","0","231.37","309.309","283.862","1075.15","628.651","91.6793","275.906","74.2044","65.9519","232.878","24.5167","80.425","734.897","72.5307","2127.34","20.9232","163.977","63.6017","18.2252","31.8383","75.1058","0","21.7641","1969.77","0","778.706","4511.67","1922.39","2543.2","0","275.269","696.259","1803.11","880.16","42.4453","3022.42","1134.22","726.297","166.25","1093.53","3923.96","30.1431","296.452","722.77","318.881","2419.66","2858.55","643.699","27.6276","32.2667","56.2224","705.294","561.477","1438.22","705.343","793.841","342.335","23.2161","573.562","1412.41","3878.85","976.588","1654.93","0","2401.08","43.7678","912.511","1443.94","482.939","484.223","1756.69","303.444","1455.67","266.177","50.339","40.2393","1014.52","770.923","1399.53","1308.12","68.24","236.295","386.379","1526.97","1098.93","43.8982","189.907","20.479","50.8272","196.638","326.799","529.354","574.144","21.5361","329.586","0","23.0401","90.0435","0","40.5009","990.916","50.2325","109.693","54.2384","16.2668","91.9799","672.152","697.895","41.5784","61.5704","1125.68","679.627","1854.37","382.127","744.24","208.761","4277.49","127.629","2156.21","1781.19","140.465","1583.35","364.141","366.315","28.4286","1642.34","0","330.974","29.3226","2186.83","55.5652","142.208","800.394","31.9859","562.105","0","237.472","357.079","0","126.623","36.7896","60.1151","20.6384","22.7744","0","0","74.459","52.6081","1757.28","187.405","52.2305","64.1599","47.7507","19.439","66.8788","0","1338.9","58.2286","98.5461","42.8978","1252.82","35.4897","1844.22","338.973","26.9342","406.82","123.84","482.049","3834.31","28.0268","1523.47","1093.86","26.2192","650.515","86.4544","26.5274","1673.94","268.204","376.874","737.126","204.737","30.0504","968.378","177.662","390.777","14.6276","69.9709","133.714","1078.88","38.7944","46.7144","42.4955","0","150.514","1100.74","365.548","214.973","653.729","126.572","95.3037","6649.63","133.167","1263.07"
"M309.28T16.1","309.28","16.12","605.905","441.008","130.968","357.984","472.476","454.084","191.742","72.3717","46.3507","404.29","142.811","74.3788","381.817","139.221","99.8524","103.556","36.5806","46.8814","72.3692","31.4585","297.159","576.973","197.316","52.6042","731.089","97.2386","20.2052","43.8643","218.321","6.15556","94.7062","98.0052","435.437","136.32","90.2016","14.7238","166.335","147.331","19.141","97.3854","62.976","379.349","38.9959","736.237","321.921","74.4375","141.855","56.5748","104.636","600.282","70.0621","285.96","75.8236","107.337","105.558","333.183","171.782","779.205","498.768","225.27","48.3304","23.5646","60.5883","66.73","170.81","243.24","120.268","42.6256","147.74","80.0697","149.601","24.8289","142.66","209.998","82.7944","0","51.2041","144.299","75.8682","280.227","93.7143","72.1778","206.768","42.8847","108.554","497.941","36.935","80.7104","22.0446","65.6904","34.3464","122.651","67.6778","185.808","70.6692","134.384","23.3249","166.716","47.5035","0","86.6609","827.64","1963.31","102.952","422.339","168.986","925.168","76.5549","393.82","369.035","1334.46","240.667","954.23","240.223","992.566","1654.38","981.125","91.161","1549.51","155.098","259.659","285.828","196.309","5085.19","125.665","1344.74","1114.71","74.9408","110.564","167.059","32.7531","22.6495","22.7452","550.011","151.617","224.282","169.074","79.6654","584.133","0","53.0636","850.779","248.555","574.194","45.5331","554.797","83.9286","677.738","53.6071","129.42","555.507","33.2026","0","56.9431","54.0259","122.731","70.027","171.314","153.513","95.106","87.4468","27.7377","221.248","168.988","323.922","174.618","306.386","189.018","2109.49","32.6735","128.223","48.1778","440.657","270.127","65.2204","1625.84","54.4766","881.897","45.1828","6604.49","1509.02","186.214","28.459","38.4939","96.1996","226.273","45.3425","331.168","1257.6","47.2341","232.312","67.4448","41.0573","141.421","84.5524","764.792","53.2223","217.649","54.0939","24.9951","0","39.4218","54.1425","55.8039","306.022","180.104","49.3669","322.573","308.649","62.1584","72.4525","33.9819","34.9108","4921.07","2610.5","334.864","66.9666","246.446","7914.37","113.384"
"M448.3067T9.5","448.3067","9.52","278.776","39.6771","47.9639","31.4756","85.8906","5.88313","0","2002.01","50.2776","227.651","65.8807","123.838","172.497","871.935","334.309","95.558","289.196","127.407","0","2559.3","143.109","0","617.716","382.488","275.496","131.238","108.982","474.08","121.9","543.769","117.394","0","95.1729","160.756","54.7016","87.576","47.7673","56.2475","801.515","380.159","470.962","34.1571","62.3823","587.211","0","712.125","182.622","0","0","0","0","140.223","260.278","29.9317","0","210.202","0","34.3467","81.678","122.567","0","520.674","2560.71","131.083","174.478","58.5763","138.601","109.787","53.2994","274.097","105.43","66.0569","213.298","107.135","205.585","799.862","260.579","1242.98","152.739","95.065","64.9434","3018.55","323.784","555.245","64.719","0","0","25.7607","3.51546","0","392.146","126.903","378.258","10288.6","479.92","24.9834","909.927","44.834","0","2657.86","1425.59","46.5921","144.941","35.5919","71.0151","87.5617","3068.53","0","0","0","1062.19","0","0","35.5825","256.695","183.209","37.6118","358.332","186.267","367.216","0","45.4379","310.91","35.9218","0","473.881","250.47","85.1684","0","0","0","36.2465","157.873","78.289","4500.21","0","0","0","41.9145","1147.01","37.6548","266.46","17.7619","76.6895","0","606.59","521.469","168.417","3275.05","0","0","74.7816","4881.24","6910.83","1580.98","74.5067","79.0068","201.418","128.309","350.802","427.589","331.21","172.223","155.362","273.434","656.73","392.601","249.989","164.904","366.193","377.978","271.977","403.179","74.2404","6642.57","55.923","229.314","0","231.701","704.377","0","145.323","106.003","293.894","214.468","0","72.9419","0","77.7759","116.753","0","246.186","137.075","0","38.2377","0","250.01","1175.03","541.641","218.054","0","6960.07","1376.37","72.5461","97.7799","117.696","1371.26","274.432","493.805","221.642","0","648.19","378.794","32.1876","0","52.8776","357.178","0","112.196","166.499"
"M432.3118T10.9","432.3118","10.9","33.5143","0","51.6165","0","12.367","0","0","15.8674","10.3162","0","0","73.172","25.3864","0","40.6289","48.9748","69.6655","22.0924","0","109.131","96.3251","0","31.953","88.3706","75.687","0","30.3661","85.9941","24.0784","54.9231","75.9545","0","43.2019","66.9509","25.5615","49.3451","0","0","57.9231","44.97","115.274","0","0","11.6273","0","204.731","33.6591","0","0","0","0","0","90.7395","0","0","22.0071","0","0","12.7621","0","0","106.696","912.359","35.1145","0","78.4677","92.2436","24.3483","0","82.2628","31.5817","0","38.6148","41.1735","127.215","0","17.6522","230.01","51.8919","0","62.1061","211.585","81.0593","197.305","0","0","0","0","0","0","63.2","27.272","35.3799","956.34","72.5543","0","209.587","0","0","0","0","12.1083","0","47.6071","0","0","151.477","0","0","0","42.8912","0","0","24.2748","0","20.9606","0","89.4545","0","14.4844","25.0022","0","47.1559","0","15.1912","56.0771","15.1207","0","0","0","0","0","0","0","70.7698","0","0","0","0","0","0","0","0","0","0","0","0","0","126.656","0","0","0","148.215","207.038","39.5073","73.3147","39.7568","13.619","61.6982","129.247","111.657","152.993","68.3886","69.7905","109.634","162.385","55.4894","37.5084","11.9621","63.4519","38.4529","76.908","70.3485","0","161.072","36.6935","60.217","0","45.1768","141.304","15.3535","48.3154","0","62.2553","24.0804","0","28.2429","0","14.8076","120.382","0","154.273","21.3068","19.9453","28.5138","0","23.5998","210.279","67.6608","178.149","0","216.613","124.018","23.5128","0","0","151.517","137.381","32.768","91.7517","0","64.014","52.8505","0","0","27.2697","58.1905","0","9.52122","21.9895"
"M448.3069T8.1","448.3069","8.1","0","0","0","101.769","28.3939","42.3319","5416.6","1131.91","37.4489","393.462","0","16.5327","129.909","224.731","58.2501","0","0","241.403","33.6284","598.221","16.7486","0","57.635","40.3714","10.7802","21.5526","16.3293","25.889","0","42.1097","18.0073","0","0","212.025","21.1668","0","12.0806","37.699","27.9145","20.8329","57.8851","0","0","78.9548","120.925","0","0","519.413","0","8917.46","22.9487","77.8946","65.5695","20.8819","0","20.3695","142.783","27.6275","0","42.5039","18.0263","281.518","21.814","8.51726","92.1341","0","0","36.7874","596.707","0","34.4223","146.494","30.5334","88.034","0","0","65.2196","9.2781","0","188.348","0","266.238","0","14.06","0","135777","417.279","61.6606","568.492","168.468","167.846","76.9984","42.6346","382.456","170.884","54.417","134.046","0","36.7426","2161.68","1205.5","0","22.5723","0","0","111.737","280.973","204.76","1448.31","162.405","27.1508","227.99","0","17.7171","0","12.3897","0","80.1937","10.4395","40.2225","0","0","27.263","0","65.5408","22.0365","17.3656","36.4343","63.6636","17.6016","7306.73","38.7436","148.032","9.21278","3997.11","63.2823","0","713.763","28.2768","1660.09","37.2834","0","28.3183","0","59.3416","0","64.7241","17.3861","20.1385","97.5133","0","144.927","996.345","267.399","362.788","0","16.0414","20.7513","0","17.6651","31.2906","13.3576","10.3973","25.2873","0","24.9979","17.9022","57.7441","16.8864","29.2648","21.5602","18.0424","27.0011","376.81","2076.15","18.5768","23.8101","644.276","20.3598","1202.01","0","0","103.231","74.5566","35.1901","2139.84","0","0","0","0","0","125.502","13.2113","187.201","0","0","6972.29","50.6505","704.968","46.1261","61.6918","3569.03","0","0","0","19.2164","89.2405","1242.43","56.0117","0","0","7.45024","56.9974","24.2981","0","20.605","26.9964","14.677","11.7751","50.3206"
"M285.2067T10.8","285.2067","10.78","82.9523","149.366","259.745","38.2441","91.3083","41.0556","241.552","57.7097","48.5998","30.569","75.3817","99.8362","153.335","76.0518","115.917","135.526","42.4314","127.436","87.0714","37.0263","91.8969","67.3994","346.716","106.626","178.725","112.918","321.227","195.752","209.188","23.9201","279.68","129.495","242.092","198.007","114.487","142.851","130.155","53.6036","83.2914","174.958","83.1647","190.387","73.946","42.0916","67.8221","8.81254","238.91","119.676","102.24","58.6023","145.365","209.99","141.586","177.157","128.052","102.822","79.0519","60.8328","119.333","136.033","95.8718","146.768","0","80.1727","80.2561","196.72","354.386","204.153","161.482","72.3985","47.3828","157.895","43.2591","231.066","106.407","607.601","31.6419","27.1286","37.9441","126.418","356.474","58.9002","219.451","110.68","223.684","78.1706","80.9002","87.7428","43.9308","140.887","116.502","184.475","167.006","0","34.6601","141.571","77.3323","148.375","104.461","166.079","50.4323","59.2286","97.0656","217.254","307.325","148.596","133.563","206.377","94.2012","67.5988","124.631","124.964","200.63","290.24","110.386","94.6566","203.944","55.451","177.497","67.4918","109.42","172.481","188.017","98.8698","91.5923","111.36","139.029","128.311","112.369","92.0806","212.036","113.736","108.722","42.0485","137.638","92.8459","105.176","183.286","63.1254","210.075","103.148","234.107","99.8216","176.092","142.539","208.771","241.307","146.294","145.522","102.138","96.3637","242.641","234.14","179.078","231.401","142.124","185.852","123.755","192.658","95.9087","74.3137","133.657","148.826","153.28","192.249","112.299","99.6703","93.8192","107.259","230.154","81.9714","183.769","170.516","90.1593","85.6732","154.169","87.3703","67.2439","204.294","27.0118","117.325","369.411","68.8099","107.492","127.889","64.3434","116.019","108.011","59.6394","187.123","127.464","143.523","100.106","99.3997","102.508","66.7413","74.4143","99.3869","55.4645","26.101","83.663","35.4761","75.5057","52.6697","123.256","105.771","178.599","59.8112","36.2155","146.053","105.83","0","84.0495","29.9924","45.0297","99.4859","176.488","125.827","78.43","71.1035"
"M391.2851T9.2","391.2851","9.25","2333.79","1625.37","1472.94","4317.17","2086.11","2063.19","3881.1","4849.28","2784.49","6553.9","107.864","796.785","575.048","496.88","1128.18","3506.6","3889.97","2153.11","686.419","6367.8","576.204","402.88","584.049","1860.53","880.414","1390.94","776.749","1686.86","1029.39","5943.4","1159.9","2000.11","3380.12","2656.1","635.808","1031.35","2477.39","3882.33","3596.76","2666.82","982.234","795.917","378.477","1483.27","2194.32","2893.34","1995.25","40.0633","679.93","5593.35","1110.05","1408.66","923.221","781.504","362.74","843.514","0","3895.09","6723.97","2613.56","40.1518","4113.96","5405.61","85.6833","4058.19","1129.01","4636.94","1183.08","0","1749.17","3717.35","5961.49","3050.18","2255.72","1569.71","0","6067.9","1490.87","435.895","480.622","3491.78","1712.7","5741.44","2586.54","0","17794.6","7329.66","394.875","5621.67","61.4896","666.36","1303.76","3591.82","5636.99","3018.93","1607.08","1574.54","708.672","23.0272","1139.96","4828.62","424.204","1879.77","53.2636","2133.79","1075.68","722.239","0","6158.75","8343.79","3148.92","1468.56","1447.27","3371.28","2170.66","1348.96","6623.55","8396.91","3657.99","5716.98","4236.71","1978.71","194.829","161.547","2431.83","7120.01","610.24","307.789","56.7559","1076.72","19988.2","1347.92","7171.49","2057.41","1267.92","2645.52","84.0534","52.2307","3325.26","2325.55","4145.33","567.311","2789.84","1630.18","1048.98","3060.16","41.915","3998.88","2211.37","694.662","328.55","1911.45","737.33","1218.04","1480.33","3206.22","181.553","378.855","2139.17","3985.36","3983.5","3282.79","11972.8","2749.9","2498.77","552.899","1537.96","3059.27","232.18","1177.79","3669.78","1503.84","5740.07","6503.11","1527.37","464.126","3815.45","4304.76","1075.17","4350.46","666.432","4533.46","5644.37","2466.67","331.595","5762.09","618.593","641.153","136.948","504.021","82.1838","1323.62","222.366","110.119","955.515","126.62","11772.5","122.677","1013.22","3384.33","6950.09","4063.12","2020.37","723.82","121.961","2006.77","5779.54","1959.01","2495.08","6080.57","154.946","867.158","1122.89","789.188","286.351","1332.39","359.48","3823.11","458.381","853.826"
"M405.2644T8.3","405.2644","8.35","99.5042","35.0661","53.1215","1195.91","486.149","19094.9","2504.31","13366.1","5173.93","19371.4","234.938","249.149","545.761","657.176","147.907","68.625","95.3785","5875.03","7028.88","31719.3","38.5698","3168.66","210.043","652.442","62.7363","3351.3","230.323","233.892","81.864","2727.73","43.0503","4342.03","93.1913","869.874","112.405","35.232","266.259","5020.84","68.0801","44.8789","179.666","34.2347","16126.2","973.167","49002.2","242.743","1147.26","740.165","41127.5","27916.6","1020.88","118.318","103.838","705.005","1383.4","409.316","1143.24","17176.4","55.9658","218.548","390.197","4099.81","505.301","40.573","5370.95","35.3348","36.6604","45.189","89.2199","143.027","8285.18","3053.29","242.877","2441.11","49.114","0","21754.6","279.236","507.616","3940.18","48.4909","200.821","42.3837","77.3042","0","79.4208","35685.2","22562.8","17829.3","1273.67","117.783","56.5244","760.474","1196.2","1156.11","8307.26","69.2788","1371","966.321","824.216","6435.44","590.317","47.908","76.6044","352.486","132.21","894.34","0","16006.8","24360.6","54.2683","32499.7","81.3176","18.7665","40.8353","22.2538","45.5365","20219","88.318","2057.56","21.9358","56.1218","138.4","156.674","1888.48","552.738","40.7988","884.507","568.478","30580.5","11284.9","22762.4","39884","944.831","24596.7","2662.57","163.026","5835.61","11410.6","4879.39","14272.2","0","14294","114.95","16168","24.2711","1200.21","294.612","12061.8","19664.9","0","687","213.637","7201.34","2261.82","282.4","63.4985","32.3155","67.8214","46.168","554.059","61.317","332.851","111.734","71.9022","138.027","801.829","30.7895","28.6989","454.647","23.9265","3203.45","33.2052","22707","1546.3","73.3295","37.3383","3935.1","85.969","10570.8","81.2897","49.4218","27742.4","203.827","42.2992","35120.3","30.8716","6588.21","15.0562","136.08","317.875","190.825","26.2104","6384.9","205.844","87.5707","635.219","313.202","51.0905","19119.5","38686.8","1890.15","65.3125","134.144","34.1755","43205.7","119.935","145.153","122.65","48.9311","40.163","1014.01","95.4509","114.537","16623.6","61.4504","55.3787","6420.74","131.753","3264.63"
"M279.2329T14.5","279.2329","14.48","7051.67","32288.5","7165.41","5086.04","33900.6","8312.41","3828.14","429.494","5847.39","12360.7","7629.06","6368.85","29102","11829.4","44957.8","31236.6","419.529","5107.07","55950.2","3991.23","24779.5","18252.1","28333","5668.16","17069.6","22608.7","10779.1","3156.23","66235.5","4776.24","3988.64","12361.7","12482.9","9839.92","25047.4","1790.37","93135.5","29609.4","521.034","33750.6","9655.47","13008.2","2208.15","46013.1","4290.18","9519.92","3791.26","24755.2","5014.99","3412.53","2572.57","7487.46","2673.3","5368.2","78762.2","5427.13","42054.3","29939.5","10289.1","38562.9","5232.31","1001.41","3905.59","47900.2","11728.5","27758.1","4648.01","10804","3240.68","1203.23","6536.78","3919.02","12532.7","15933.6","9553.76","2053.25","27874.2","5539.94","5302.18","7336.42","891.343","5915.25","29896.5","19003.8","3685.71","4061.84","1894.63","847.673","963.079","6127.45","7143.77","4374.67","27340.5","16724","21643.9","3682.71","27599.3","2011.48","2143.39","1716.84","11184.1","58984.4","86492","3062.06","16185.4","347.861","48723.7","10033.4","3247.99","9061.1","13437.7","129.154","36143.7","5602.08","60363","43090.1","3881.18","3559.73","12500.3","4020.29","9448.64","6244.2","3206.75","12370.2","1868.45","3166.51","29745.7","12078.6","4070.31","14099.7","1341.22","1523.25","1106.1","2822.2","4271.5","19695.3","1115.86","4401.36","5137.66","7453.15","4730.19","5079.64","3850.71","1902.24","256.509","1433.86","48080.9","952.086","3457.06","771.375","9445.57","1526.43","1961.63","3571.94","5081.29","8960.06","42533.7","21839.2","6235.53","38003.7","47859.1","1392.21","7614.73","12544.3","32770.7","33995.4","23672","4364.98","11408.5","28278.1","12209.8","19892.5","16923.5","19632.4","10336.8","72405.6","13104.8","62155.4","16330.2","45696.6","15989.5","16162","2423.79","13106.6","59056.1","40354.3","23047.5","4692.11","51721","3651.6","8494.08","21452.5","21314.8","20578.6","8752.13","78071","19644.4","20755.6","2113.28","1295.68","744.795","7061.93","13797","12959.3","65049.6","6698.59","22336.2","49853.6","68230.3","1432.79","77322.6","7940.22","29867","57773.3","46125.1","2504.38","47453.2","24965.5","49235.4","67270.8"
